;0
3370;39712,98
3371;111095,82
3372;182855,67
3373;103052,68
3374;38958,94
3375;68366,66
3376;56176,28
3377;120521,37
3378;138241,4
3379;10556,62
3380;110467,45
3381;161287,8
3382;77289,51
3383;14201,16
3384;32549,57
3385;29107,74
3386;84578,6
3387;149426,39
3388;229553,61
3389;58312,74
3390;36445,46
3391;157972,22
3392;20107,84
3393;61705,93
3394;56804,65
3395;81688,1
3396;168403,16
3397;46248,03
3398;8797,18
3399;47504,77
3400;94381,17
3401;25386,15
3402;17720,03
3403;21468,89
3404;147541,28
3405;63339,7
3406;26894,24
3407;1256,74
3408;33818,87
3409;45242,64
3410;86338,04
3411;82190,8
3412;88348,82
3413;232622,57
3414;22011,8
3415;184740,78
3416;68492,33
3417;75404,4
3418;19605,14
3419;43483,2
3420;41472,42
3421;63842,39
3422;220118,01
3423;502696,0
3424;166497,31
3425;29438,43
3426;37702,2
3427;18097,06
3428;86338,04
3429;46750,73
3430;326752,4
3431;42100,79
3432;32800,91
3433;175943,6
3434;20987,56
3435;15709,25
3436;79425,97
3437;179965,17
3438;63731,8
3439;26894,24
3440;32800,91
3441;13949,81
3442;125674,0
3443;40467,03
3444;28905,02
3445;100633,46
3446;127810,46
3447;65601,83
3448;41472,42
3449;10305,27
3450;115620,08
3451;65727,5
3452;190019,09
3453;22244,3
3454;81436,75
3455;81436,75
3456;102298,64
3457;36319,79
3458;52783,08
3459;101418,92
3460;108582,34
3461;12190,38
3462;139875,16
3463;61957,28
3464;72799,18
3465;118183,83
3466;127590,53
3467;53914,15
3468;43985,9
3469;107199,92
3470;62208,63
3471;41723,77
3472;125674,0
3473;6158,03
3474;122280,8
3475;4775,61
3476;80305,69
3477;12944,42
3478;26517,21
3479;113734,97
3480;31544,17
3481;43357,53
3482;43985,9
3483;91742,02
3484;84201,58
3485;46876,4
3486;51777,69
3487;16588,97
3488;15031,0
3489;24255,08
3490;106384,7
3491;8043,14
3492;31519,04
3493;232622,57
3494;109718,43
3495;86463,71
3496;43169,02
3497;20107,84
3498;38079,22
3499;165889,68
3500;15994,53
3501;87354,2
3502;134848,2
3503;40379,06
3504;15457,9
3505;17091,66
3506;47127,75
3507;20736,21
3508;48761,51
3509;124919,96
3510;42226,46
3511;19228,12
3512;146912,91
3513;116499,8
3514;34937,37
3515;81939,45
3516;81562,43
3517;16086,27
3518;98654,09
3519;33435,57
3520;422267,66
3521;8797,18
3522;43106,18
3523;20359,19
3524;46750,73
3525;20610,54
3526;25511,82
3527;17845,71
3528;49264,21
3529;59946,5
3530;70126,09
3531;97648,7
3532;136481,96
3533;64947,18
3534;124040,24
3535;53537,12
3536;256315,37
3537;15960,6
3538;110341,77
3539;81348,78
3540;28905,02
3541;70817,3
3542;61831,61
3543;22118,62
3544;10682,29
3545;78923,27
3546;233125,27
3547;309032,37
3548;502696,0
3549;502696,0
3550;46625,05
3551;22244,3
3552;97020,33
3553;8797,18
3554;30036,09
3555;133842,81
3556;149126,03
3557;628370,0
3558;92747,41
3559;96517,63
3560;22395,11
3561;105189,14
3562;63842,39
3563;17468,69
3564;21364,58
3565;26768,56
3566;100287,85
3567;72890,92
3568;89131,77
3569;24129,41
3570;23438,2
3571;17594,36
3572;14955,21
3573;131832,03
3574;15878,91
3575;22746,99
3576;67109,92
3577;62962,67
3578;17657,2
3579;3393,2
3580;187354,69
3581;109713,4
3582;125674,0
3583;87092,08
3584;82316,47
3585;68869,35
3586;33806,31
3587;72890,92
3588;5893,11
3589;71885,53
3590;88851,52
3591;344221,09
3592;47163,81
3593;181975,95
3594;10807,96
3595;57935,71
3596;34434,68
3597;122029,45
3598;33931,98
3599;17091,66
3600;86764,7
3601;417200,79
3602;38204,9
3603;15608,71
3604;36571,13
3605;39335,96
3606;166518,05
3607;196423,62
3608;99785,16
3609;67863,96
3610;27773,95
3611;27648,28
3612;28402,32
3613;116625,47
3614;99771,9
3615;502696,0
3616;222317,31
3617;9425,55
3618;23878,06
3619;11184,99
3620;67863,96
3621;16463,29
3622;17971,38
3623;51589,18
3624;8922,85
3625;75499,32
3626;81939,45
3627;113609,3
3628;35113,32
3629;38833,27
3630;23403,64
3631;13572,79
3632;193663,63
3633;12441,73
3634;110718,79
3635;74901,7
3636;28721,54
3637;6912,07
3638;74311,04
3639;22369,97
3640;136177,83
3641;51400,67
3642;40718,38
3643;14568,13
3644;45871,01
3645;56301,95
3646;97774,37
3647;44237,25
3648;235136,05
3649;20987,56
3650;73393,62
3651;79300,29
3652;32322,72
3653;56867,49
3654;15558,44
3655;43985,9
3656;46285,73
3657;60072,17
3658;38833,27
3659;31795,52
3660;26991,57
3661;65350,48
3662;87092,08
3663;59066,78
3664;18851,1
3665;177326,01
3666;50018,25
3667;12693,07
3668;247166,3
3669;155333,06
3670;19479,47
3671;99282,46
3672;15709,25
3673;40969,72
3674;126135,22
3675;126679,39
3676;34434,68
3677;26919,37
3678;37306,96
3679;51797,49
3680;242726,76
3681;30312,57
3682;125674,0
3683;192532,57
3684;21364,58
3685;11562,01
3686;11562,01
3687;106068,86
3688;88851,52
3689;211817,24
3690;6283,7
3691;18348,4
3692;196443,54
3693;29784,74
3694;71102,73
3695;79741,41
3696;42792,0
3697;36194,11
3698;61932,15
3699;254615,52
3700;202712,16
3701;31921,2
3702;502696,0
3703;25134,8
3704;502696,0
3705;16588,97
3706;48510,16
3707;7289,09
3708;69623,4
3709;16463,29
3710;10430,94
3711;9798,8
3712;224202,42
3713;39210,29
3714;13949,81
3715;317394,71
3716;137424,52
3717;95449,4
3718;17468,69
3719;453557,47
3720;17343,01
3721;16840,32
3722;274472,02
3723;185927,96
3724;36571,13
3725;41288,94
3726;49515,56
3727;109085,03
3728;145781,84
3729;225961,85
3730;10556,62
3731;220046,38
3732;132963,09
3733;71257,16
3734;17091,66
3735;20497,43
3736;39587,31
3737;124794,28
3738;10556,62
3739;18637,45
3740;35251,56
3741;103178,35
3742;10996,48
3743;64345,09
3744;221044,23
3745;6409,37
3746;12316,05
3747;39084,61
3748;11750,52
3749;44111,57
3750;57508,42
3751;110216,1
3752;60738,24
3753;8545,83
3754;25944,14
3755;17720,03
3756;42980,51
3757;19730,82
3758;47963,48
3759;311671,52
3760;65853,18
3761;62837,0
3762;347991,31
3763;51526,34
3764;54474,65
3765;70503,11
3766;62837,0
3767;11813,36
3768;18851,1
3769;83070,51
3770;23501,04
3771;75473,16
3772;38633,44
3773;104686,44
3774;85709,67
3775;16617,37
3776;17091,66
3777;15062,41
3778;121778,11
3779;74021,99
3780;53034,43
3781;311269,36
3782;15206,55
3783;298054,84
3784;76539,88
3785;6283,7
3786;21492,84
3787;60700,54
3788;118526,54
3789;18474,08
3790;22495,65
3791;82819,17
3792;192532,57
3793;205476,99
3794;25511,82
3795;45682,5
3796;8168,81
3797;291563,68
3798;106194,53
3799;19730,82
3800;68869,35
3801;6283,7
3802;40969,72
3803;18474,08
3804;125171,3
3805;69120,7
3806;19856,49
3807;19039,61
3808;92684,58
3809;27396,93
3810;36571,13
3811;100394,69
3812;74533,47
3813;14248,6
3814;264895,66
3815;67989,63
3816;64030,9
3817;30161,76
3818;213645,8
3819;127362,04
3820;43734,55
3821;131832,03
3822;73906,38
3823;26768,56
3824;28402,32
3825;48007,47
3826;174651,67
3827;22118,62
3828;67361,26
3829;55510,21
3830;16450,73
3831;57810,04
3832;57810,04
3833;25134,8
3834;103681,05
3835;36696,81
3836;48007,47
3837;52657,41
3838;10053,92
3839;48635,84
3840;22621,32
3841;154578,27
3842;352275,58
3843;373628,8
3844;25637,5
3845;43073,44
3846;52029,04
3847;15206,55
3848;114991,71
3849;78923,27
3850;19165,29
3851;107093,1
3852;99031,11
3853;62334,3
3854;44991,29
3855;71131,48
3856;12567,4
3857;197795,8
3858;68492,33
3859;8545,83
3860;49628,66
3861;15960,6
3862;255909,97
3863;152191,21
3864;153447,95
3865;32800,91
3866;502696,0
3867;120540,24
3868;16840,32
3869;22244,3
3870;51400,67
3871;86962,64
3872;40215,68
3873;85030,11
3874;38958,94
3875;125674,0
3876;394333,59
3877;27522,61
3878;13070,1
3879;53160,1
3880;49641,23
3881;112101,21
3882;15080,88
3883;116248,45
3884;138835,84
3885;26970,9
3886;31782,95
3887;33257,11
3888;27087,94
3889;72388,22
3890;82442,14
3891;272032,68
3892;46248,03
3893;117002,49
3894;65601,83
3895;43724,06
3896;283080,69
3897;29784,74
3898;82002,29
3899;19982,17
3900;42603,49
3901;53914,15
3902;39210,29
3903;100160,92
3904;66858,57
3905;122406,48
3906;21741,6
3907;106822,9
3908;153573,63
3909;502696,0
3910;19605,14
3911;33931,98
3912;20070,14
3913;12064,7
3914;64219,41
3915;126553,72
3916;19102,45
3917;13824,14
3918;28025,3
3919;14703,86
3920;262817,01
3921;51149,32
3922;20359,19
3923;41472,42
3924;20861,88
3925;14955,21
3926;116429,42
3927;151789,06
3928;151789,06
3929;151789,06
3930;316824,15
3931;30161,76
3932;48007,47
3933;245984,23
3934;125674,0
3935;77917,88
3936;43608,88
3937;42601,9
3938;44865,62
3939;14556,82
3940;207472,69
3941;75530,07
3942;120395,69
3943;25511,82
3944;21992,95
3945;32926,59
3946;57181,67
3947;269947,75
3948;34434,68
3949;78294,9
3950;100664,87
3951;169282,88
3952;502696,0
3953;502696,0
3954;502696,0
3955;238277,9
3956;39084,61
3957;502696,0
3958;455635,88
3959;50772,3
3960;106822,9
3961;30413,11
3962;115048,26
3963;25386,15
3964;28905,02
3965;63339,7
3966;51526,34
3967;43860,23
3968;203340,53
3969;86840,73
3970;25393,98
3971;25386,15
3972;33052,26
3973;67612,61
3974;67109,92
3975;37702,2
3976;38833,27
3977;47756,12
3978;6786,4
3979;33680,63
3980;284274,59
3981;57558,69
3982;54039,82
3983;25386,15
3984;66104,52
3985;26265,87
3986;109729,99
3987;52531,73
3988;8922,85
3989;178582,75
3990;330396,95
3991;85835,34
3992;37199,5
3993;18348,4
3994;9174,2
3995;94632,52
3996;12316,05
3997;50897,97
3998;16337,62
3999;26391,54
4000;39084,61
4001;175943,6
4002;80808,38
4003;56678,97
4004;35063,05
4005;339822,5
4006;17498,76
4007;68115,31
4008;10789,11
4009;309660,74
4010;84075,91
4011;12693,07
4012;502696,0
4013;15080,88
4014;57810,04
4015;67361,26
4016;24003,73
4017;172424,73
4018;31669,85
4019;70628,79
4020;125674,0
4021;267936,97
4022;36334,99
4023;125674,0
4024;54668,19
4025;31795,52
4026;77540,86
4027;57433,02
4028;78797,6
4029;98528,42
4030;16274,78
4031;57307,34
4032;52406,06
4033;45368,31
4034;279121,95
4035;96341,69
4036;275477,41
4037;64596,44
4038;24129,41
4039;51274,99
4040;502696,0
4041;251348,0
4042;39335,96
4043;21741,6
4044;4147,24
4045;19856,49
4046;62208,63
4047;101167,57
4048;90736,63
4049;49389,88
4050;18851,1
4051;25134,8
4052;40090,01
4053;27271,26
4054;30312,57
4055;72393,95
4056;50520,95
4057;27625,7
4058;53411,45
4059;124064,12
4060;22495,65
4061;7414,77
4062;174636,59
4063;295761,19
4064;46373,71
4065;502696,0
4066;10933,64
4067;28402,32
4068;10456,08
4069;158682,72
4070;62962,67
4071;124668,61
4072;29407,72
4073;163038,87
4074;77792,21
4075;74414,09
4076;20107,84
4077;243774,88
4078;19165,29
4079;314,19
4080;40969,72
4081;311696,29
4082;31921,2
4083;20233,51
4084;64470,76
4085;33931,98
4086;16130,26
4087;79551,64
4088;70126,09
4089;135225,22
4090;226989,87
4091;270324,77
4092;115117,38
4093;119390,3
4094;75140,48
4095;61065,0
4096;39335,96
4097;401665,46
4098;11310,66
4099;19228,12
4100;22746,99
4101;50143,93
4102;99910,83
4103;19353,8
4104;31795,52
4105;113860,64
4106;9551,22
4107;67612,61
4108;101670,27
4109;6283,7
4110;161616,76
4111;37702,2
4112;45242,64
4113;86086,69
4114;192281,22
4115;13698,47
4116;11562,01
4117;90485,28
4118;93752,8
4119;31669,85
4120;32549,57
4121;23249,69
4122;17211,05
4123;53662,8
4124;10430,94
4125;18599,75
4126;64018,34
4127;31041,48
4128;106068,86
4129;115117,38
4130;26140,19
4131;48133,14
4132;27899,63
4133;105566,16
4134;59695,15
4135;17343,01
4136;47002,08
4137;98402,74
4138;39335,96
4139;35942,76
4140;43985,9
4141;109839,08
4142;60323,52
4143;96140,61
4144;17720,03
4145;25888,84
4146;22998,34
4147;12818,75
4148;502696,0
4149;43734,55
4150;106822,9
4151;99132,91
4152;41975,12
4153;134332,94
4154;502696,0
4155;23375,36
4156;16714,64
4157;89251,16
4158;66732,89
4159;28402,32
4160;231617,18
4161;44111,57
4162;198954,51
4163;55319,24
4164;12693,07
4165;138241,4
4166;56176,28
4167;74776,03
4168;202308,3
4169;387955,64
4170;34811,7
4171;23124,02
4172;120018,67
4173;25260,47
4174;71131,48
4175;12944,42
4176;31167,15
4177;41975,12
4178;9802,57
4179;8545,83
4180;102549,98
4181;63088,35
4182;129569,89
4183;13558,97
4184;62585,65
4185;121652,43
4186;368224,82
4187;64093,74
4188;125674,0
4189;10053,92
4190;96643,31
4191;322821,32
4192;95260,89
4193;9071,63
4194;20107,84
4195;44390,57
4196;231994,2
4197;199821,66
4198;436591,48
4199;436591,48
4200;18976,77
4201;81625,26
4202;19730,82
4203;43985,9
4204;12944,42
4205;12441,73
4206;436717,15
4207;255681,24
4208;57307,34
4209;21364,58
4210;369230,21
4211;226213,2
4212;17720,03
4213;62334,3
4214;261904,62
4215;23431,73
4216;36905,55
4217;93250,11
4218;28025,3
4219;29876,48
4220;24129,41
4221;74021,99
4222;10305,27
4223;152819,58
4224;15960,6
4225;29156,37
4226;117882,21
4227;428326,5
4228;125674,0
4229;16463,29
4230;49641,23
4231;211633,61
4232;125674,0
4233;67486,94
4234;74399,01
4235;358611,65
4236;247124,56
4237;52657,41
4238;175943,6
4239;16840,32
4240;38958,94
4241;8671,51
4242;85206,97
4243;12316,05
4244;132209,05
4245;158600,59
4246;10682,29
4247;110970,14
4248;75278,73
4249;123286,19
4250;10807,96
4251;17594,36
4252;9425,55
4253;40844,05
4254;13824,14
4255;9676,9
4256;502696,0
4257;16840,32
4258;121379,24
4259;47881,79
4260;20610,54
4261;58036,5
4262;268942,36
4263;75027,38
4264;114111,99
4265;31041,48
4266;77415,18
4267;146912,91
4268;75278,73
4269;52657,41
4270;362725,45
4271;6220,86
4272;44111,57
4273;341204,91
4274;104183,75
4275;153950,65
4276;13195,77
4277;38958,94
4278;252333,28
4279;85019,72
4280;103304,03
4281;125674,0
4282;95637,91
4283;27773,95
4284;11687,68
4285;26014,52
4286;328637,51
4287;447022,42
4288;85949,71
4289;37953,55
4290;15457,9
4291;42603,49
4292;238277,9
4293;22118,62
4294;25009,13
4295;42729,16
4296;34937,37
4297;225425,22
4298;313906,0
4299;86840,73
4300;32046,87
4301;60418,57
4302;8420,16
4303;236769,82
4304;343592,72
4305;52531,73
4306;21929,16
4307;11117,62
4308;31418,5
4309;238819,56
4310;112603,9
4311;293448,79
4312;150808,8
4313;111472,84
4314;258008,72
4315;74273,33
4316;502696,0
4317;85961,02
4318;13824,14
4319;16840,32
4320;18348,4
4321;105189,14
4322;79740,15
4323;23124,02
4324;100679,95
4325;86212,36
4326;26014,52
4327;45368,31
4328;271455,84
4329;16840,32
4330;19534,77
4331;32147,41
4332;61907,95
4333;129946,92
4334;66858,57
4335;29910,41
4336;70063,26
4337;16463,29
4338;50269,6
4339;502696,0
4340;28276,65
4341;62585,65
4342;55924,93
4343;102974,26
4344;90108,26
4345;9186,77
4346;442138,71
4347;55081,66
4348;73016,59
4349;25763,17
4350;92998,76
4351;60449,19
4352;24255,08
4353;44237,25
4354;125674,0
4355;28779,35
4356;35314,39
4357;261527,59
4358;62962,67
4359;27145,58
4360;30287,43
4361;71005,81
4362;116122,78
4363;81688,1
4364;56427,63
4365;152191,21
4366;61580,26
4367;502696,0
4368;91113,65
4369;52280,38
4370;162245,13
4371;41095,4
4372;12567,4
4373;156459,45
4374;31732,69
4375;473896,55
4376;21113,23
4377;26768,56
4378;21238,91
4379;70377,44
4380;292569,07
4381;125674,0
4382;160385,33
4383;117253,84
4384;115620,08
4385;39712,98
4386;16588,97
4387;486609,73
4388;16840,32
4389;106948,57
4390;20512,42
4391;168277,49
4392;125674,0
4393;23878,06
4394;13321,44
4395;465598,9
4396;37862,25
4397;165638,33
4398;69120,7
4399;125674,0
4400;55045,21
4401;60449,19
4402;22244,3
4403;66607,22
4404;113106,6
4405;37702,2
4406;43294,69
4407;14075,49
4408;9676,9
4409;220576,49
4410;92873,09
4411;30086,36
4412;60197,85
4413;163627,55
4414;62275,24
4415;160988,39
4416;441250,21
4417;23501,04
4418;37576,53
4419;10305,27
4420;119388,41
4421;15834,92
4422;54291,17
4423;17594,36
4424;10179,59
4425;427900,53
4426;34686,02
4427;28528,0
4428;21741,6
4429;190125,91
4430;47655,58
4431;375011,22
4432;37576,53
4433;74776,03
4434;303125,69
4435;43124,95
4436;305639,17
4437;349122,37
4438;74273,33
4439;13195,77
4440;169534,23
4441;20233,51
4442;73142,27
4443;48761,51
4444;107137,09
4445;182682,32
4446;75655,75
4447;40090,01
4448;87594,78
4449;47881,79
4450;17845,71
4451;54156,7
4452;17217,34
4453;188511,0
4454;88348,82
4455;22998,34
4456;10053,92
4457;11276,73
4458;205225,64
4459;15457,9
4460;31795,52
4461;60197,85
4462;428019,25
4463;329642,9
4464;41849,44
4465;122280,8
4466;318041,94
4467;100287,85
4468;344481,68
4469;18976,77
4470;29156,37
4471;43483,2
4472;27648,28
4473;45493,99
4474;10682,29
4475;24380,76
4476;17468,69
4477;31292,83
4478;295836,6
4479;246949,41
4480;23878,06
4481;224328,09
4482;45368,31
4483;23501,04
4484;125674,0
4485;164507,27
4486;271078,82
4487;167498,31
4488;40935,79
4489;151273,79
4490;4398,59
4491;230333,48
4492;15080,88
4493;52531,73
4494;36445,46
4495;111472,84
4496;57056,0
4497;30161,76
4498;79174,62
4499;117379,52
4500;370235,6
4501;110833,13
4502;29282,04
4503;60848,84
4504;119578,81
4505;8583,53
4506;56678,97
4507;50395,27
4508;70628,79
4509;109839,08
4510;37325,18
4511;79174,62
4512;83698,88
4513;122532,15
4514;102424,31
4515;236055,99
4516;334041,49
4517;48887,19
4518;48887,19
4519;12818,75
4520;13278,71
4521;69402,21
4522;93752,8
4523;30790,13
4524;154579,02
4525;28779,35
4526;39587,31
4527;84704,28
4528;66481,55
4529;65393,21
4530;51777,69
4531;31795,52
4532;10556,62
4533;435963,11
4534;16714,64
4535;52908,75
4536;117253,84
4537;131706,35
4538;236141,45
4539;11310,66
4540;56930,32
4541;29910,41
4542;32675,24
4543;109839,08
4544;15834,92
4545;119464,45
4546;114237,67
4547;53914,15
4548;79928,66
4549;22998,34
4550;36445,46
4551;35455,63
4552;53160,1
4553;246698,06
4554;26517,21
4555;18554,51
4556;43483,2
4557;195012,12
4558;77917,88
4559;12944,42
4560;312299,89
4561;418745,77
4562;12441,73
4563;12441,73
4564;71382,83
4565;102298,64
4566;13824,14
4567;103618,21
4568;45368,31
4569;16086,27
4570;38079,22
4571;182836,72
4572;56678,97
4573;51274,99
4574;94758,2
4575;166965,45
4576;502696,0
4577;271455,84
4578;170916,64
4579;139623,81
4580;108770,85
4581;25436,42
4582;107541,76
4583;25332,66
4584;85458,32
4585;95782,44
4586;68995,03
4587;29784,74
4588;207362,1
4589;27497,47
4590;17658,45
4591;17217,34
4592;15583,58
4593;69246,37
4594;50772,3
4595;100539,2
4596;8922,85
4597;48133,14
4598;114614,69
4599;121815,81
4600;36948,16
4601;14452,51
4602;18348,4
4603;59820,82
4604;66858,57
4605;24408,4
4606;207236,43
4607;37576,53
4608;27145,58
4609;125674,0
4610;19982,17
4611;61033,05
4612;39712,98
4613;164507,27
4614;51023,64
4615;90736,63
4616;35942,76
4617;391977,21
4618;206733,73
4619;38173,48
4620;5403,98
4621;13949,81
4622;159857,33
4623;125674,0
4624;106822,9
4625;285665,22
4626;111975,53
4627;39964,33
4628;84578,6
4629;59443,8
4630;8475,61
4631;152065,54
4632;178331,41
4633;32549,57
4634;98528,42
4635;244129,29
4636;288547,5
4637;23023,43
4638;18851,1
4639;42006,64
4640;438350,91
4641;61328,91
4642;11813,36
4643;27219,73
4644;31418,5
4645;31669,85
4646;44111,57
4647;25009,13
4648;70595,48
4649;103626,68
4650;74147,66
4651;19043,38
4652;125674,0
4653;67698,27
4654;473162,61
4655;126805,07
4656;54793,86
4657;107325,6
4658;86526,55
4659;70377,44
4660;213645,8
4661;37953,55
4662;294090,91
4663;25637,5
4664;273269,32
4665;191150,15
4666;15084,65
4667;11562,01
4668;11310,66
4669;47756,12
4670;40844,05
4671;141006,23
4672;26265,87
4673;51274,99
4674;105566,16
4675;96391,96
4676;13824,14
4677;15834,92
4678;55924,93
4679;40467,03
4680;11184,99
4681;18524,35
4682;114740,36
4683;185243,48
4684;75781,42
4685;125311,05
4686;502696,0
4687;35817,09
4688;17720,03
4689;106194,53
4690;34560,35
4691;445011,63
4692;72136,88
4693;190521,78
4694;10592,5
4695;148043,97
4696;14326,84
4697;25009,13
4698;111347,16
4699;95009,54
4700;11562,01
4701;32298,22
4702;67863,96
4703;197056,83
4704;44865,62
4705;55422,23
4706;203089,18
4707;107325,6
4708;125422,65
4709;37944,52
4710;50269,6
4711;20736,21
4712;33680,63
4713;12316,05
4714;63842,39
4715;256374,96
4716;43860,23
4717;27648,28
4718;67989,63
4719;21364,58
4720;125674,0
4721;81059,73
4722;109839,08
4723;21461,35
4724;48761,51
4725;43734,55
4726;107756,04
4727;34318,31
4728;254489,85
4729;272838,25
4730;23410,94
4731;151711,29
4732;34434,68
4733;31544,17
4734;26611,47
4735;31950,1
4736;254741,2
4737;20233,51
4738;16211,95
4739;52657,41
4740;167272,09
4741;67361,26
4742;31544,17
4743;20987,56
4744;97900,05
4745;135979,27
4746;18097,06
4747;55422,23
4748;111437,84
4749;15707,21
4750;103429,7
4751;489248,88
4752;381452,01
4753;48133,14
4754;18222,73
4755;36571,13
4756;250065,42
4757;125296,98
4758;101418,92
4759;20107,84
4760;75153,05
4761;12167,76
4762;21992,95
4763;449787,25
4764;72845,68
4765;84829,95
4766;24255,08
4767;27019,91
4768;21364,58
4769;40592,7
4770;19730,82
4771;105189,14
4772;186248,87
4773;125674,0
4774;144650,77
4775;10807,96
4776;8922,85
4777;8922,85
4778;26140,19
4779;19479,47
4780;26920,16
4781;10921,07
4782;103178,35
4783;19380,5
4784;18348,4
4785;40341,35
4786;150934,47
4787;83698,88
4788;13452,31
4789;46625,05
4790;60197,85
4791;203340,53
4792;51274,99
4793;26391,54
4794;82693,49
4795;106445,88
4796;19856,49
4797;120395,69
4798;12944,42
4799;38456,24
4800;156087,11
4801;26720,3
4802;18960,44
4803;181069,13
4804;31512,76
4805;125674,0
4806;22244,3
4807;30487,26
4808;292317,72
4809;11893,79
4810;45745,34
4811;24003,73
4812;48364,38
4813;22495,65
4814;314,19
4815;46373,71
4816;233250,94
4817;151060,15
4818;219301,13
4819;85961,02
4820;21831,06
4821;24380,76
4822;39335,96
4823;100765,41
4824;78043,55
4825;113357,95
4826;13447,12
4827;334292,84
4828;11184,99
4829;34897,32
4830;77666,53
4831;45871,01
4832;17845,71
4833;107233,89
4834;125674,0
4835;30790,13
4836;46449,11
4837;6535,05
4838;52623,05
4839;54039,82
4840;324398,07
4841;125674,0
4842;17971,38
4843;197810,88
4844;31041,48
4845;14075,49
4846;13196,99
4847;252484,28
4848;14201,16
4849;85332,65
4850;10027,94
4851;56398,72
4852;71005,81
4853;42037,95
4854;56804,65
4855;30790,13
4856;14075,49
4857;107702,62
4858;57935,71
4859;17845,71
4860;193663,63
4861;26155,27
4862;34297,74
4863;23752,39
4864;16714,64
4865;34434,68
4866;26138,13
4867;38958,94
4868;79551,64
4869;88455,64
4870;63465,37
4871;31669,85
4872;49012,86
4873;32675,24
4874;11436,33
4875;134094,16
4876;39964,33
4877;261024,9
4878;90359,61
4879;59820,82
4880;59407,36
4881;22945,56
4882;111849,86
4883;105006,91
4884;60197,85
4885;29659,06
4886;37199,5
4887;76880,87
4888;74273,33
4889;50018,25
4890;31292,83
4891;32298,22
4892;463862,73
4893;68366,66
4894;46122,36
4895;19353,8
4896;24632,1
4897;129695,57
4898;51506,23
4899;211286,79
4900;66607,22
4901;72765,25
4902;167774,79
4903;56553,3
4904;17594,36
4905;68366,66
4906;37073,83
4907;450283,66
4908;11939,03
4909;97397,35
4910;43269,56
4911;77055,38
4912;18976,77
4913;30059,25
4914;100287,85
4915;7540,44
4916;220809,22
4917;31795,52
4918;20987,56
4919;36822,48
4920;74147,66
4921;159480,31
4922;14077,36
4923;317783,05
4924;121149,74
4925;123286,19
4926;111849,86
4927;16588,97
4928;502696,0
4929;177577,36
4930;125674,0
4931;54039,82
4932;309158,04
4933;20459,73
4934;163124,85
4935;61494,8
4936;9048,53
4937;131200,09
4938;33806,31
4939;457579,03
4940;144902,12
4941;502696,0
4942;26642,89
4943;27019,91
4944;43734,55
4945;63968,07
4946;45368,31
4947;29784,74
4948;124291,59
4949;16840,32
4950;101167,57
4951;62837,0
4952;16211,95
4953;350002,09
4954;55296,56
4955;39225,37
4956;54291,17
4957;113106,6
4958;75150,9
4959;30790,13
4960;206482,38
4961;176446,3
4962;75278,73
4963;37827,87
4964;45242,64
4965;171167,99
4966;233627,97
4967;34674,71
4968;31544,17
4969;65224,81
4970;502696,0
4971;16714,64
4972;14361,64
4973;228475,33
4974;29533,39
4975;18976,77
4976;256123,61
4977;46373,71
4978;67235,59
4979;185080,73
4980;20359,19
4981;27396,93
4982;75349,1
4983;13572,79
4984;16211,95
4985;86999,08
4986;94255,5
4987;74147,66
4988;35063,05
4989;122532,15
4990;164004,57
4991;125674,0
4992;13196,03
4993;15457,9
4994;29784,74
4995;22746,99
4996;28025,3
4997;78546,25
4998;179965,17
4999;49892,58
5000;63010,43
5001;21867,28
5002;68988,74
5003;24129,41
5004;48540,33
5005;15583,58
5006;14075,49
5007;22746,99
5008;70377,44
5009;77540,86
5010;17971,38
5011;16320,03
5012;27271,26
5013;37576,53
5014;6351582,01
